ID,Manzana,Lote,Superficie,Estado,Cuota,Total,Descuento,Contado
24-3-14,3,14,378.64,Vendido,,0,40%,0Gs.
24-3-15,3,15,360.58,Vendido,,0,40%,0Gs.
24-3-16,3,16,360.91,Vendido,,0,40%,0Gs.
24-3-17,3,17,360.02,Vendido,,0,40%,0Gs.
24-3-18,3,18,360.72,Vendido,,0,40%,0Gs.
24-3-19,3,19,360.29,Vendido,450.000,58.500.000,40%,35.100.000Gs.
24-1-21,,,,Plaza,,0,,0Gs.
"025-ECO BARRIO ISLA VERDE
",,,,,,,,
25-1-1,1,1,,Vendido,,0,50%,0Gs.
25-1-2,1,2,,Vendido,,0,50%,0Gs.
25-1-3,1,3,,Vendido,,0,50%,0Gs.
25-1-4,1,4,,Vendido,,0,50%,0Gs.
25-1-5,1,5,,Vendido,,0,50%,0Gs.
25-1-6,1,6,,Libre,350.000,45.500.000,50%,22.750.000Gs.
25-1-7,1,7,,Libre,350.000,45.500.000,50%,22.750.000Gs.
25-1-8,1,8,,Vendido,,0,50%,0Gs.
25-1-9,1,9,,Vendido,,0,50%,0Gs.
25-1-10,1,10,,Vendido,,0,50%,0Gs.
25-1-11,1,11,,Vendido,,0,50%,0Gs.
25-1-12,1,12,,Vendido,,0,50%,0Gs.
25-1-13,1,13,,Vendido,,0,50%,0Gs.
25-1-14,1,14,,Vendido,,0,50%,0Gs.
25-1-15,1,15,,Vendido,300.000,39.000.000,50%,19.500.000Gs.
25-1-16,1,16,,Vendido,,0,50%,0Gs.
25-1-17,1,17,,Vendido,,0,50%,0Gs.
25-1-18,1,18,,Vendido,330.000,42.900.000,50%,21.450.000Gs.
25-1-19,1,19,,Vendido,,0,50%,0Gs.
25-1-20,1,20,,Vendido,,0,50%,0Gs.
25-1-21,1,21,,Vendido,,0,50%,0Gs.
25-1-22,1,22,,Vendido,,0,50%,0Gs.
25-1-23,1,23,,Vendido,,0,50%,0Gs.
25-1-24,1,24,,Vendido,,0,50%,0Gs.
25-2-1,2,1,,Vendido,,0,50%,0Gs.
25-2-2,2,2,,Vendido,,0,50%,0Gs.
25-2-3,2,3,,Vendido,,0,50%,0Gs.
25-2-4,2,4,,Plaza,,0,50%,0Gs.
25-2-5,2,5,,Vendido,,0,50%,0Gs.
25-2-6,2,6,,Vendido,330.000,42.900.000,50%,21.450.000Gs.
25-2-7,2,7,,Vendido,,0,50%,0Gs.
25-2-8,2,8,,Vendido,,0,50%,0Gs.
25-2-9,2,9,,Vendido,,0,50%,0Gs.
25-2-10,2,10,,Vendido,,0,50%,0Gs.
25-2-11,2,11,,Vendido,,0,50%,0Gs.
25-2-12,2,12,,Vendido,,0,50%,0Gs.
25-2-13,2,13,,Vendido,,0,50%,0Gs.
"026-RESIDENCIAL VILLA VERDE
",,,,,,,,
26-1-1,1,1,382,Vendido,,0,50%,0Gs.
26-1-2,1,2,486,Vendido,,0,50%,0Gs.
26-1-3,1,3,361,Libre,550.000,71.500.000,50%,35.750.000Gs.
26-1-4,1,4,361,Vendido,,0,50%,0Gs.
26-1-5,1,5,361,Vendido,,0,50%,0Gs.
26-1-6,1,6,361,Vendido,,0,50%,0Gs.
26-1-7,1,7,361,Vendido,,0,50%,0Gs.
26-1-8,1,8,377,Vendido,600.000,78.000.000,50%,39.000.000Gs.
26-1-9,1,9,399,Vendido,,0,50%,0Gs.
26-1-10,1,10,397,Vendido,,0,50%,0Gs.
26-1-11,1,11,373,Vendido,,0,50%,0Gs.
26-1-12,1,12,364,Vendido,,0,50%,0Gs.
26-1-13,1,13,360,Vendido,,0,50%,0Gs.
26-1-14,1,14,360,Vendido,,0,50%,0Gs.
26-1-15,1,15,360,Vendido,650.000,84.500.000,50%,42.250.000Gs.
26-1-16,1,16,360,Vendido,680.000,88.400.000,50%,44.200.000Gs.
26-1-17,1,17,360,Vendido,500.000,65.000.000,50%,32.500.000Gs.
26-1-18,1,18,360,Vendido,,0,50%,0Gs.
26-1-19,1,19,360,Vendido,,0,50%,0Gs.
26-1-20,1,20,360,Vendido,,0,50%,0Gs.
26-1-21,1,21,360,Vendido,450.000,58.500.000,50%,29.250.000Gs.
26-1-22,1,22,360,Vendido,,0,50%,0Gs.
26-1-23,1,23,360,Vendido,450.000,58.500.000,50%,29.250.000Gs.
26-1-24,1,24,360,Vendido,450.000,58.500.000,50%,29.250.000Gs.
26-1-25,1,25,360,Vendido,,0,50%,0Gs.
26-2-1,2,1,515,Vendido,,0,50%,0Gs.
26-2-2,2,2,415,Vendido,,0,50%,0Gs.
26-2-3,2,3,360,Vendido,,0,50%,0Gs.
26-2-4,2,4,360,Libre,530.000,68.900.000,50%,34.450.000Gs.
26-2-5,2,5,360,Vendido,550.000,71.500.000,50%,35.750.000Gs.
26-2-6,2,6,360,Vendido,,0,50%,0Gs.
26-2-7,2,7,360,Vendido,,0,50%,0Gs.
26-2-8,2,8,360,Vendido,,0,50%,0Gs.
26-2-9,2,9,360,Vendido,550.000,71.500.000,50%,35.750.000Gs.
26-2-10,2,10,360,Vendido,,0,50%,0Gs.
26-2-11,2,11,360,Vendido,,0,50%,0Gs.
26-2-12,2,12,395,Vendido,,0,50%,0Gs.
26-2-13,2,13,382,Vendido,,0,50%,0Gs.
26-2-14,2,14,360,Vendido,,0,50%,0Gs.
26-2-15,2,15,360,Vendido,,0,50%,0Gs.
26-2-16,2,16,361,Vendido,,0,50%,0Gs.
26-2-17,2,17,361,Vendido,,0,50%,0Gs.
26-2-18,2,18,361,Vendido,,0,50%,0Gs.
26-2-19,2,19,361,Vendido,,0,50%,0Gs.
26-2-20,2,20,362,Vendido,550.000,71.500.000,50%,35.750.000Gs.
26-2-21,2,21,362,Vendido,,0,50%,0Gs.
26-2-22,2,22,362,Vendido,,0,50%,0Gs.
26-1-26,,,,Plaza,,0,,
"027-RESIDENCIAL NUEVO AMANECER II
",,,,,,,,
27-1-1,1,1,369.25,Vendido,950.000,123.500.000,50%,61.750.000Gs.
27-1-2,1,2,369.07,Vendido,,0,50%,0Gs.
27-1-3,1,3,367.74,Vendido,1.000.000,130.000.000,50%,65.000.000Gs.
27-2-1,2,1,362.92,Vendido,,0,50%,0Gs.
27-2-2,2,2,365.84,Vendido,,0,50%,0Gs.
27-2-3,2,3,368.77,Vendido,,0,50%,0Gs.
27-2-4,2,4,371.69,Vendido,,0,50%,0Gs.
27-2-5,2,5,364.07,Vendido,,0,50%,0Gs.
"028-ESPERANZA I
",,,,,,,,
28-10-1,10,1,571.61,Vendido,,0,40%,0Gs.
28-11-3,11,3,360,Vendido,,0,40%,0Gs.
28-11-4,11,4,360,Vendido,230.000,29.900.000,40%,17.940.000Gs.
28-11-5,11,5,360,Libre,300.000,39.000.000,40%,23.400.000Gs.
28-11-6,11,6,360,Libre,350.000,45.500.000,40%,27.300.000Gs.
28-11-7,11,7,360.72,Libre,400.000,52.000.000,40%,31.200.000Gs.
28-11-8,11,8,360.72,Libre,400.000,52.000.000,40%,31.200.000Gs.
28-11-9,11,9,360.72,Libre,400.000,52.000.000,40%,31.200.000Gs.
28-11-10,11,10,360,Libre,350.000,45.500.000,40%,27.300.000Gs.
28-11-11,11,11,360,Vendido,,0,40%,0Gs.
28-11-12,11,12,360,Vendido,,0,40%,0Gs.
28-11-13,11,13,360,Vendido,,0,40%,0Gs.
28-12-1,12,1,361.84,Vendido,,0,40%,0Gs.
28-12-2,12,2,360.02,Vendido,,0,40%,0Gs.
28-12-3,12,3,360.02,Libre,350.000,45.500.000,40%,27.300.000Gs.
28-12-4,12,4,360,Libre,400.000,52.000.000,40%,31.200.000Gs.
28-12-5,12,5,360,Libre,350.000,45.500.000,40%,27.300.000Gs.
28-12-6,12,6,360,Vendido,,0,40%,0Gs.
28-12-7,12,7,360,Vendido,,0,40%,0Gs.
28-12-8,12,8,360.02,Vendido,,0,40%,0Gs.
28-12-9,12,9,360.02,Vendido,,0,40%,0Gs.
28-12-10,12,10,360.17,Vendido,,0,40%,0Gs.
28-12-11,12,11,362.18,Vendido,,0,40%,0Gs.
28-12-12,12,12,363.59,Vendido,,0,40%,0Gs.
28-11-1,,,,Edificio Publico,,0,,
28-11-2,,,,Plaza,,0,,
"029-ESPERANZA II
",,,,,,,,
29-13-1,13,1,,Libre,600.000,78.000.000,40%,46.800.000Gs.
29-13-2,13,2,,Libre,550.000,71.500.000,40%,42.900.000Gs.
29-13-3,13,3,,Libre,550.000,71.500.000,40%,42.900.000Gs.
29-13-4,13,4,,Libre,550.000,71.500.000,40%,42.900.000Gs.
29-13-5,13,5,,Libre,600.000,78.000.000,40%,46.800.000Gs.
29-13-6,13,6,,Libre,420.000,54.600.000,40%,32.760.000Gs.
29-13-7,13,7,,Libre,420.000,54.600.000,40%,32.760.000Gs.
29-13-8,13,8,,Libre,420.000,54.600.000,40%,32.760.000Gs.
29-13-9,13,9,,Libre,450.000,58.500.000,40%,35.100.000Gs.
29-13-10,13,10,,Libre,400.000,52.000.000,40%,31.200.000Gs.
29-13-11,13,11,,Libre,400.000,52.000.000,40%,31.200.000Gs.
29-13-12,13,12,,Libre,400.000,52.000.000,40%,31.200.000Gs.
29-13-13,13,13,,Libre,420.000,54.600.000,40%,32.760.000Gs.
29-13-14,13,14,,Libre,420.000,54.600.000,40%,32.760.000Gs.
29-13-15,13,15,,Libre,420.000,54.600.000,40%,32.760.000Gs.
29-13-16,13,16,,Libre,420.000,54.600.000,40%,32.760.000Gs.
29-14-1,14,1,,Libre,600.000,78.000.000,40%,46.800.000Gs.
29-14-2,14,2,,Libre,550.000,71.500.000,40%,42.900.000Gs.
29-14-3,14,3,,Libre,550.000,71.500.000,40%,42.900.000Gs.
29-14-4,14,4,,Libre,550.000,71.500.000,40%,42.900.000Gs.
29-14-5,14,5,,Libre,600.000,78.000.000,40%,46.800.000Gs.
29-14-6,14,6,,Libre,420.000,54.600.000,40%,32.760.000Gs.
29-14-7,14,7,,Libre,420.000,54.600.000,40%,32.760.000Gs.
29-14-8,14,8,,Libre,450.000,58.500.000,40%,35.100.000Gs.
29-14-9,14,9,,Libre,400.000,52.000.000,40%,31.200.000Gs.
29-14-10,14,10,,Libre,400.000,52.000.000,40%,31.200.000Gs.
29-14-11,14,11,,Libre,470.000,61.100.000,40%,36.660.000Gs.
29-14-12,14,12,,Libre,420.000,54.600.000,40%,32.760.000Gs.
29-14-13,14,13,,Libre,370.000,48.100.000,40%,28.860.000Gs.
29-15-1,15,1,,Reserva de propietario,,0,40%,0Gs.
29-15-2,15,2,,Reserva de propietario,,0,40%,0Gs.
29-15-3,15,3,,Reserva de propietario,,0,40%,0Gs.
29-15-4,15,4,,Reserva de propietario,,0,40%,0Gs.
29-16-1,16,1,,Libre,420.000,54.600.000,40%,32.760.000Gs.
29-16-2,16,2,,Libre,400.000,52.000.000,40%,31.200.000Gs.
29-16-3,16,3,,Libre,400.000,52.000.000,40%,31.200.000Gs.
29-16-4,16,4,,Libre,400.000,52.000.000,40%,31.200.000Gs.
29-16-5,16,5,,Libre,400.000,52.000.000,40%,31.200.000Gs.
29-16-6,16,6,,Libre,600.000,78.000.000,40%,46.800.000Gs.
29-16-7,16,7,,Libre,550.000,71.500.000,40%,42.900.000Gs.
29-16-8,16,8,,Libre,550.000,71.500.000,40%,42.900.000Gs.
29-16-9,16,9,,Libre,550.000,71.500.000,40%,42.900.000Gs.
29-16-10,16,10,,Libre,550.000,71.500.000,40%,42.900.000Gs.
29-16-11,16,11,,Libre,550.000,71.500.000,40%,42.900.000Gs.
29-16-12,16,12,,Libre,550.000,71.500.000,40%,42.900.000Gs.
29-16-13,16,13,,Libre,600.000,78.000.000,40%,46.800.000Gs.
29-17-1,17,1,360.07,Vendido,,0,40%,0Gs.
29-17-2,17,2,422.81,Vendido,,0,40%,0Gs.
29-17-3,17,3,,Libre,330.000,42.900.000,40%,25.740.000Gs.
29-17-4,17,4,,Libre,380.000,49.400.000,40%,29.640.000Gs.
29-17-5,17,5,,Libre,360.000,46.800.000,40%,28.080.000Gs.
29-17-6,17,6,,Libre,360.000,46.800.000,40%,28.080.000Gs.
29-17-7,17,7,,Libre,380.000,49.400.000,40%,29.640.000Gs.
29-17-8,17,8,360,Vendido,,0,40%,0Gs.
29-17-9,17,9,360,Vendido,,0,40%,0Gs.
29-17-10,17,10,361.58,Vendido,,0,40%,0Gs.
29-17-11,17,11,,Libre,400.000,52.000.000,40%,31.200.000Gs.
29-16-14,,,,Plaza,,0,,
29-16-15,,,,Edificio Publico,,0,,
"030 - RESIDENCIAL LA ARBOLEDA
",,,,,,,,
30-2-64,2,64,419.97,Vendido,1.550.000,201.500.000,50%,100.750.000Gs.
30-2-65,2,65,419.97,Vendido,1.550.000,201.500.000,50%,100.750.000Gs.
30-2-66,2,66,419.97,Vendido,1.550.000,201.500.000,50%,100.750.000Gs.
30-2-67,2,67,419.97,Vendido,1.550.000,201.500.000,50%,100.750.000Gs.
30-2-68,2,68,419.97,Vendido,1.550.000,201.500.000,50%,100.750.000Gs.
30-2-69,2,69,,Vendido,,0,50%,0Gs.
30-2-70,2,70,,Vendido,,0,50%,0Gs.
30-2-71,2,71,,Vendido,1.600.000,208.000.000,50%,104.000.000Gs.
30-2-72,2,72,,Vendido,,0,50%,0Gs.
30-2-73,2,73,,Vendido,,0,50%,0Gs.
30-2-74,2,74,,Vendido,,0,50%,0Gs.
30-2-75,2,75,,Vendido,,0,50%,0Gs.
"031 - RESIDENCIAL AIRES DE VILLA REAL
",,,,,,,,
31-1-1,1,1,1151.11,Libre,2.000.000,260.000.000,50%,130.000.000Gs.
31-1-2,1,2,,Vendido,,0,50%,0Gs.
31-1-3,1,3,1151.11,Libre,2.000.000,260.000.000,50%,130.000.000Gs.
31-1-4,1,4,1151.11,Libre,2.000.000,260.000.000,50%,130.000.000Gs.
31-1-5,1,5,1151.11,Libre,2.000.000,260.000.000,50%,130.000.000Gs.
31-1-6,1,6,,Vendido,,0,50%,0Gs.
31-1-7,1,7,,Vendido,,0,50%,0Gs.
31-1-8,1,8,1151.12,Libre,1.700.000,221.000.000,50%,110.500.000Gs.
31-1-9,1,9,1151.09,Libre,1.700.000,221.000.000,50%,110.500.000Gs.
31-1-10,1,10,1151.12,Libre,1.700.000,221.000.000,50%,110.500.000Gs.
31-1-12,1,12,1151.12,Libre,1.700.000,221.000.000,50%,110.500.000Gs.
31-1-13,1,13,1151.09,Libre,2.000.000,260.000.000,50%,130.000.000Gs.
31-1-14,,,,Reserva de propietario,,0,,
31-1-11,,,,Plaza,,0,,
"032 - ECO BARRIO BOSQUES DE ITACURUBI I
",,,,,,,,
32-1-1,1,1,,Libre,500.000,65.000.000,50%,32.500.000Gs.
32-1-2,1,2,,Libre,450.000,58.500.000,50%,29.250.000Gs.
32-1-3,1,3,,Libre,450.000,58.500.000,50%,29.250.000Gs.
32-1-4,1,4,,Libre,450.000,58.500.000,50%,29.250.000Gs.
32-1-5,1,5,,Libre,450.000,58.500.000,50%,29.250.000Gs.
32-1-6,1,6,,Libre,450.000,58.500.000,50%,29.250.000Gs.
32-1-7,1,7,,Libre,550.000,71.500.000,50%,35.750.000Gs.
32-1-8,1,8,,Libre,450.000,58.500.000,50%,29.250.000Gs.
32-1-9,1,9,,Reserva de propietario,450.000,58.500.000,50%,29.250.000Gs.
32-1-10,1,10,,Reserva de propietario,550.000,71.500.000,50%,35.750.000Gs.
32-1-11,1,11,,Reserva de propietario,450.000,58.500.000,50%,29.250.000Gs.
32-1-12,1,12,,Reserva de propietario,450.000,58.500.000,50%,29.250.000Gs.
32-1-13,1,13,,Libre,450.000,58.500.000,50%,29.250.000Gs.
32-1-14,1,14,,Libre,400.000,52.000.000,50%,26.000.000Gs.
32-1-15,1,15,,Libre,400.000,52.000.000,50%,26.000.000Gs.
32-1-16,1,16,,Libre,500.000,65.000.000,50%,32.500.000Gs.
32-1-17,1,17,,Libre,400.000,52.000.000,50%,26.000.000Gs.
32-1-18,1,18,,Libre,400.000,52.000.000,50%,26.000.000Gs.
32-2-1,2,1,,Libre,450.000,58.500.000,50%,29.250.000Gs.
32-2-2,2,2,,Libre,400.000,52.000.000,50%,26.000.000Gs.
32-2-3,2,3,,Vendido,400.000,52.000.000,50%,26.000.000Gs.
32-2-4,2,4,,Vendido,400.000,52.000.000,50%,26.000.000Gs.
32-2-5,2,5,,Vendido,,0,50%,0Gs.
32-2-6,2,6,,Vendido,,0,50%,0Gs.
32-2-7,2,7,,Vendido,,0,50%,0Gs.
32-2-8,2,8,,Anulado,,0,50%,0Gs.
32-2-9,2,9,,Vendido,,0,50%,0Gs.
32-2-10,2,10,,Libre,520.000,67.600.000,50%,33.800.000Gs.
32-2-11,2,11,,Libre,450.000,58.500.000,50%,29.250.000Gs.
32-2-12,2,12,,Libre,450.000,58.500.000,50%,29.250.000Gs.
32-2-13,2,13,,Vendido,450.000,58.500.000,50%,29.250.000Gs.
32-2-14,2,14,,Vendido,450.000,58.500.000,50%,29.250.000Gs.
32-2-15,2,15,,Libre,450.000,58.500.000,50%,29.250.000Gs.
32-2-16,2,16,,Libre,500.000,65.000.000,50%,32.500.000Gs.
32-2-17,2,17,,Libre,450.000,58.500.000,50%,29.250.000Gs.
32-2-18,2,18,,Libre,450.000,58.500.000,50%,29.250.000Gs.
32-3-1,3,1,,Vendido,,0,50%,0Gs.
32-3-2,3,2,,Cancelado,,0,50%,0Gs.
32-3-3,3,3,,Libre,350.000,45.500.000,50%,22.750.000Gs.
32-3-4,3,4,,Vendido,,0,50%,0Gs.
32-3-5,3,5,,Libre,350.000,45.500.000,50%,22.750.000Gs.
32-3-6,3,6,,Libre,350.000,45.500.000,50%,22.750.000Gs.
32-3-7,3,7,,Vendido,,0,50%,0Gs.
32-3-8,3,8,,Vendido,,0,50%,0Gs.
32-3-9,3,9,,Libre,430.000,55.900.000,50%,27.950.000Gs.
32-3-10,3,10,,Vendido,480.000,62.400.000,50%,31.200.000Gs.
32-3-11,3,11,,Vendido,400.000,52.000.000,50%,26.000.000Gs.
32-3-12,3,12,,Vendido,400.000,52.000.000,50%,26.000.000Gs.
32-3-13,3,13,,Libre,400.000,52.000.000,50%,26.000.000Gs.
32-3-14,3,14,,Libre,400.000,52.000.000,50%,26.000.000Gs.
32-3-15,3,15,,Libre,400.000,52.000.000,50%,26.000.000Gs.
32-3-16,3,16,,Libre,500.000,65.000.000,50%,32.500.000Gs.
32-3-17,3,17,,Libre,400.000,52.000.000,50%,26.000.000Gs.
32-3-18,3,18,,Vendido,,0,50%,0Gs.
32-4-1,4,1,,Cancelado,,0,50%,0Gs.
32-4-2,4,2,,Vendido,,0,50%,0Gs.
32-4-3,4,3,,Vendido,,0,50%,0Gs.
32-4-4,4,4,,Libre,330.000,42.900.000,50%,21.450.000Gs.
32-4-5,4,5,,Vendido,,0,50%,0Gs.
32-4-6,4,6,,Vendido,,0,50%,0Gs.
32-4-7,4,7,,Vendido,,0,50%,0Gs.
32-4-8,4,8,,Vendido,,0,50%,0Gs.
32-4-9,4,9,,Vendido,,0,50%,0Gs.
32-4-10,4,10,,Vendido,,0,50%,0Gs.
32-4-11,4,11,,Vendido,,0,50%,0Gs.
32-4-12,4,12,,Vendido,350.000,45.500.000,50%,22.750.000Gs.
32-4-13,4,13,,Vendido,350.000,45.500.000,50%,22.750.000Gs.
32-4-14,4,14,,Vendido,350.000,45.500.000,50%,22.750.000Gs.
32-4-15,4,15,,Vendido,350.000,45.500.000,50%,22.750.000Gs.
32-4-16,4,16,,Vendido,,0,50%,0Gs.
32-4-17,4,17,,Vendido,,0,50%,0Gs.
32-4-18,4,18,,Vendido,,0,50%,0Gs.
32-5-1,5,1,,Libre,320.000,41.600.000,50%,20.800.000Gs.
32-5-2,5,2,,Libre,300.000,39.000.000,50%,19.500.000Gs.
32-5-3,5,3,,Vendido,,0,50%,0Gs.
32-5-4,5,4,,Vendido,,0,50%,0Gs.
32-5-5,5,5,,Libre,330.000,42.900.000,50%,21.450.000Gs.
32-5-6,5,6,,Vendido,,0,50%,0Gs.
32-5-7,5,7,,Vendido,330.000,42.900.000,50%,21.450.000Gs.
32-5-8,5,8,,Vendido,,0,50%,0Gs.
32-5-9,5,9,,Cancelado,,0,50%,0Gs.
32-5-10,5,10,,Vendido,,0,50%,0Gs.
32-5-11,5,11,,Vendido,,0,50%,0Gs.
32-5-12,5,12,,Vendido,,0,50%,0Gs.
32-5-13,5,13,,Vendido,,0,50%,0Gs.
32-5-14,5,14,,Vendido,,0,50%,0Gs.
32-5-15,5,15,,Cancelado,,0,50%,0Gs.
32-5-16,5,16,,Vendido,,0,50%,0Gs.
32-5-17,5,17,,Vendido,,0,50%,0Gs.
32-5-18,5,18,,Cancelado,,0,50%,0Gs.
32-6-1,6,1,,Vendido,,0,50%,0Gs.
32-6-2,6,2,,Vendido,,0,50%,0Gs.
32-6-3,6,3,,Vendido,,0,50%,0Gs.
32-6-4,6,4,,Vendido,,0,50%,0Gs.
32-6-5,6,5,,Vendido,,0,50%,0Gs.
32-6-6,6,6,,Vendido,,0,50%,0Gs.
32-6-7,6,7,,Vendido,,0,50%,0Gs.
32-6-8,6,8,,Vendido,270.000,35.100.000,50%,17.550.000Gs.
32-6-9,6,9,,Vendido,280.000,36.400.000,50%,18.200.000Gs.
32-6-10,6,10,,Libre,300.000,39.000.000,50%,19.500.000Gs.
32-6-11,6,11,,Vendido,300.000,39.000.000,50%,19.500.000Gs.
32-6-12,6,12,,Vendido,,0,50%,0Gs.
32-6-13,6,13,,Vendido,,0,50%,0Gs.
32-6-14,6,14,,Vendido,,0,50%,0Gs.
32-6-15,6,15,,Cancelado,,0,50%,0Gs.
32-6-16,6,16,,Vendido,,0,50%,0Gs.
32-6-17,6,17,,Vendido,,0,50%,0Gs.
32-6-18,6,18,,Vendido,,0,50%,0Gs.
32-6-19,6,19,,Vendido,,0,50%,0Gs.
32-7-1,,,,Plaza,,0,,
"033 - ECO BARRIO BOSQUES DE ITACURUBI II
",,,,,,,,
33-8-1,8,1,,Libre,550.000,71.500.000,50%,35.750.000Gs.
33-8-2,8,2,,Libre,450.000,58.500.000,50%,29.250.000Gs.
33-8-3,8,3,,Libre,450.000,58.500.000,50%,29.250.000Gs.
33-8-4,8,4,,Libre,450.000,58.500.000,50%,29.250.000Gs.
33-8-5,8,5,,Vendido,,0,50%,0Gs.
33-8-6,8,6,,Libre,450.000,58.500.000,50%,29.250.000Gs.
33-8-7,8,7,,Libre,550.000,71.500.000,50%,35.750.000Gs.
33-8-8,8,8,,Libre,500.000,65.000.000,50%,32.500.000Gs.
33-8-9,8,9,,Vendido,,0,50%,0Gs.
33-8-10,8,10,,Vendido,,0,50%,0Gs.
33-8-11,8,11,,Libre,550.000,71.500.000,50%,35.750.000Gs.
33-8-12,8,12,,Vendido,,0,50%,0Gs.
33-8-13,8,13,,Libre,550.000,71.500.000,50%,35.750.000Gs.
33-8-14,8,14,,Libre,550.000,71.500.000,50%,35.750.000Gs.
33-8-15,8,15,,Libre,550.000,71.500.000,50%,35.750.000Gs.
33-8-16,8,16,,Vendido,,0,50%,0Gs.
33-8-17,8,17,,Libre,500.000,65.000.000,50%,32.500.000Gs.
33-8-18,8,18,,Libre,500.000,65.000.000,50%,32.500.000Gs.
33-9-1,9,1,,Cancelado,,0,50%,0Gs.
33-9-2,9,2,,Cancelado,,0,50%,0Gs.
33-9-3,9,3,,Libre,400.000,52.000.000,50%,26.000.000Gs.
33-9-4,9,4,,Libre,400.000,52.000.000,50%,26.000.000Gs.
33-9-5,9,5,,Libre,400.000,52.000.000,50%,26.000.000Gs.
33-9-6,9,6,,Vendido,,0,50%,0Gs.
33-9-7,9,7,,Vendido,,0,50%,0Gs.
33-9-8,9,8,,Vendido,,0,50%,0Gs.
33-9-9,9,9,,Vendido,,0,50%,0Gs.
33-9-10,9,10,,Libre,500.000,65.000.000,50%,32.500.000Gs.
33-9-11,9,11,,Libre,450.000,58.500.000,50%,29.250.000Gs.
33-9-12,9,12,,Cancelado,,0,50%,0Gs.
33-9-13,9,13,,Cancelado,,0,50%,0Gs.
33-9-14,9,14,,Cancelado,,0,50%,0Gs.
33-9-15,9,15,,Cancelado,,0,50%,0Gs.
33-9-16,9,16,,Vendido,,0,50%,0Gs.
33-9-17,9,17,,Cancelado,,0,50%,0Gs.
33-9-18,9,18,,Cancelado,,0,50%,0Gs.
33-10-1,10,1,,Vendido,,0,50%,0Gs.
33-10-2,10,2,,Vendido,,0,50%,0Gs.
33-10-3,10,3,,Vendido,,0,50%,0Gs.
33-10-4,10,4,,Vendido,,0,50%,0Gs.
33-10-5,10,5,,Libre,350.000,45.500.000,50%,22.750.000Gs.
33-10-6,10,6,,Vendido,,0,50%,0Gs.
33-10-7,10,7,,Vendido,,0,50%,0Gs.
33-10-8,10,8,,Vendido,,0,50%,0Gs.
33-10-9,10,9,,Vendido,,0,50%,0Gs.
33-10-10,10,10,,Libre,450.000,58.500.000,50%,29.250.000Gs.
33-10-11,10,11,,Vendido,,0,50%,0Gs.
33-10-12,10,12,,Vendido,,0,50%,0Gs.
33-10-13,10,13,,Vendido,,0,50%,0Gs.
33-10-14,10,14,,Vendido,,0,50%,0Gs.
33-10-15,10,15,,Vendido,,0,50%,0Gs.
33-10-16,10,16,,Vendido,,0,50%,0Gs.
33-10-17,10,17,,Vendido,,0,50%,0Gs.
33-10-18,10,18,,Cancelado,,0,50%,0Gs.
33-11-1,11,1,,Vendido,,0,50%,0Gs.
33-11-2,11,2,,Vendido,,0,50%,0Gs.
33-11-3,11,3,,Vendido,,0,50%,0Gs.
33-11-4,11,4,,Vendido,,0,50%,0Gs.
33-11-5,11,5,,Vendido,,0,50%,0Gs.
33-11-6,11,6,,Vendido,,0,50%,0Gs.
33-11-7,11,7,,Vendido,,0,50%,0Gs.
33-11-8,11,8,,Vendido,,0,50%,0Gs.
33-11-9,11,9,,Vendido,,0,50%,0Gs.
33-11-10,11,10,,Vendido,,0,50%,0Gs.
33-11-11,11,11,,Vendido,,0,50%,0Gs.
33-11-12,11,12,,Libre,350.000,45.500.000,50%,22.750.000Gs.
33-11-13,11,13,,Vendido,,0,50%,0Gs.
33-11-14,11,14,,Libre,350.000,45.500.000,50%,22.750.000Gs.
33-11-15,11,15,,Vendido,,0,50%,0Gs.
33-11-16,11,16,,Vendido,,0,50%,0Gs.
33-11-17,11,17,,Vendido,,0,50%,0Gs.
33-12-1,12,1,,Vendido,,0,50%,0Gs.
33-12-2,12,2,,Vendido,,0,50%,0Gs.
33-12-3,12,3,,Vendido,,0,50%,0Gs.
33-12-4,12,4,,Vendido,,0,50%,0Gs.
33-12-5,12,5,,Vendido,,0,50%,0Gs.
33-12-6,12,6,,Libre,330.000,42.900.000,50%,21.450.000Gs.
33-12-7,12,7,,Vendido,350.000,45.500.000,50%,22.750.000Gs.
33-12-8,12,8,,Cancelado,,0,50%,0Gs.
33-12-9,12,9,,Vendido,350.000,45.500.000,50%,22.750.000Gs.
33-12-10,12,10,,Vendido,,0,50%,0Gs.
33-12-11,12,11,,Vendido,,0,50%,0Gs.
33-12-12,12,12,,Vendido,,0,50%,0Gs.
33-12-13,12,13,,Vendido,,0,50%,0Gs.
33-12-14,12,14,,Vendido,380.000,49.400.000,50%,24.700.000Gs.
33-12-15,12,15,,Vendido,,0,50%,0Gs.
33-12-16,12,16,,Vendido,,0,50%,0Gs.
33-12-17,12,17,,Vendido,,0,50%,0Gs.
33-14-1,14,1,,Vendido,,0,50%,0Gs.
33-14-2,14,2,,Vendido,,0,50%,0Gs.
33-14-3,14,3,,Vendido,,0,50%,0Gs.
33-14-4,14,4,,Vendido,280.000,36.400.000,50%,18.200.000Gs.
33-14-5,14,5,,Vendido,,0,50%,0Gs.
33-14-6,14,6,,Vendido,,0,50%,0Gs.
33-14-7,14,7,,Vendido,280.000,36.400.000,50%,18.200.000Gs.
